id_transaccion,id_cliente,monto,fecha,id_tienda,_id,nombre,genero,edad,ingresos,gastos_mensuales,puntos_lealtad,preferencias_producto,ciudad,estado
3660,578,6319.57,2023-04-10,32,{'$oid': '69fd6ef6476e52befdc83b75'},Mónica Arroyo,No binario,24,51201.75,14257.77,24580,['Belleza'],Mérida,Yucatán
3661,252,4658.86,10-23-2022,77,{'$oid': '69fd6ef6476e52befdc83a2f'},Esperanza Maestas,Femenino,74,305204.68,237296.12,387933,['Electrónica'],Culiacán,Sinaloa
3662,585,580.91,2023-09-12,75,{'$oid': '69fd6ef6476e52befdc83b7c'},Karina Corona Prado,Masculino,54,300903.66,273257.47,100677,"['Electrónica', 'HOGAR Y COCINA', 'belleza']",Guadalajara,Jalisco
3663,1182,8152.26,2023-01-16,16,{'$oid': '69fd6ef6476e52befdc83dd1'},Rosalia Claudio Méndez,Prefiere no decir,41,126951.37,102160.76,83481,"['electrónica', 'ELECTRÓNICA', 'Ropa y Calzado', 'Electrónica']",Mochis,Sinaloa
3664,866,2322.51,"Dec 13, 2023",50,{'$oid': '69fd6ef6476e52befdc83c95'},Trinidad Tijerina,No binario,56,265415.2,81297.85,512047,['ROPA Y CALZADO'],Chihuas,Chihuahua
3665,1059,2269.69,2020-07-09,78,{'$oid': '69fd6ef6476e52befdc83d56'},Clara Juárez Garibay,No binario,53,251077.36,82575.57,539084,"['belleza', 'Belleza', 'Electrónica', 'electrónica']",Morelia,Michoacán
3666,482,7798.73,04-28-2021,12,{'$oid': '69fd6ef6476e52befdc83b15'},Indira Henríquez Reynoso,Masculino,31,256946.36,123080.86,254453,"['ROPA Y CALZADO', 'Hogar y Cocina', 'Ropa y Calzado', 'hogar y cocina']",Morelia,Michoacán
3667,710,3265.69,"May 01, 2021",59,{'$oid': '69fd6ef6476e52befdc83bf9'},Ignacio Fernández Reséndez,Prefiere no decir,70,198898.45,13090.66,260794,['hogar y cocina'],Los Mochs,Sinaloa
3668,189,7182.48,12-15-2021,52,{'$oid': '69fd6ef6476e52befdc839f0'},Francisco Javier Homero Aponte,Prefiere no decir,83,317802.32,163582.93,45506,"['electrónica', 'Belleza', 'Hogar y Cocina', 'ROPA Y CALZADO', 'BELLEZA']",Culiacán,Sinaloa
3669,785,5474.58,02-12-2022,43,{'$oid': '69fd6ef6476e52befdc83c44'},Gabino Ángela Vaca Angulo,Prefiere no decir,85,293449.76,225148.55,214233,"['belleza', 'Ropa y Calzado', 'ELECTRÓNICA', 'deportes', 'Deportes']",Colima,Colima
3670,170,6205.0,08-23-2021,29,{'$oid': '69fd6ef6476e52befdc839dd'},Luz Muñoz,Masculino,72,17789.21,5308.79,149331,"['ROPA Y CALZADO', 'HOGAR Y COCINA']",Tapachula,Chiapas
3671,138,3348.34,2022-04-14,48,{'$oid': '69fd6ef6476e52befdc839bd'},Celia Antonia Zedillo Rodarte,No binario,34,229100.6,37665.85,644144,"['Deportes', 'Belleza']",Puebla,Puebla
3672,492,2231.2,04-25-2020,46,{'$oid': '69fd6ef6476e52befdc83b1f'},Ing. Dulce Moreno,No binario,22,229038.87,117032.88,722909,['DEPORTES'],Culiacán,Sinaloa
3673,243,8907.87,16/09/2021,31,{'$oid': '69fd6ef6476e52befdc83a26'},Óliver Maya Garrido,No binario,53,65076.62,23342.21,278640,"['BELLEZA', 'Electrónica']",La Paz,Baja California Sur
3674,718,6089.85,11-21-2020,32,{'$oid': '69fd6ef6476e52befdc83c01'},Mtro. Cristian Roybal,Masculino,57,227057.71,127245.5,151306,"['belleza', 'ELECTRÓNICA', 'hogar y cocina', 'ropa y calzado', 'Electrónica']",Qro,Querétaro
3675,226,2892.95,12/12/2021,21,{'$oid': '69fd6ef6476e52befdc83a15'},Porfirio Catalina Castañeda,Masculino,82,161371.09,15008.5,243594,['ELECTRÓNICA'],Aguascalientes,Aguascalientes
3676,903,8784.18,07/01/2020,1,{'$oid': '69fd6ef6476e52befdc83cba'},Mtro. Francisca Oquendo,Femenino,67,5709.84,2382.18,24980,"['hogar y cocina', 'Deportes']",Aguascalientes,Aguascalientes
3677,936,307.71,18/12/2022,29,{'$oid': '69fd6ef6476e52befdc83cdb'},Ing. Zoé Mireles,Femenino,35,8919.56,5991.37,333226,"['DEPORTES', 'Electrónica']",Campeche,Campeche
3678,278,1366.42,08-13-2021,75,{'$oid': '69fd6ef6476e52befdc83a49'},Lic. Gabriela Cisneros,Masculino,46,318761.01,218363.0,581252,"['HOGAR Y COCINA', 'Hogar y Cocina', 'ROPA Y CALZADO']",Torreón,Coahuila
3679,393,6370.22,2021-03-07,2,{'$oid': '69fd6ef6476e52befdc83abc'},Ing. Elena Romero,Prefiere no decir,58,106529.42,36218.85,638935,['ropa y calzado'],Villahermosa,Tabasco
3680,399,598.96,"May 07, 2022",64,{'$oid': '69fd6ef6476e52befdc83ac2'},Alfonso Cristian Alvarez,Masculino,76,223309.64,54399.16,300605,"['deportes', 'HOGAR Y COCINA', 'Electrónica']",Los Mochis,Sinaloa
3681,744,8550.98,2020-05-29,50,{'$oid': '69fd6ef6476e52befdc83c1b'},Jaime Paredes,Prefiere no decir,77,29145.74,27013.66,300199,['deportes'],Mérida,Yucatán
3682,528,2051.37,"Feb 13, 2020",12,{'$oid': '69fd6ef6476e52befdc83b43'},Sr(a). Ángela Castillo,Masculino,79,163308.84,16315.28,375059,['Ropa y Calzado'],Torreón,Coahuila
3683,923,2702.88,17/12/2020,76,{'$oid': '69fd6ef6476e52befdc83cce'},Joaquín Batista Miranda,Masculino,67,173964.65,35261.25,632732,"['ROPA Y CALZADO', 'Electrónica', 'ELECTRÓNICA', 'hogar y cocina', 'HOGAR Y COCINA']",Celaya,Guanajuato
3684,467,6414.98,"Jun 22, 2020",67,{'$oid': '69fd6ef6476e52befdc83b06'},Celia Carvajal de la Torre,Femenino,21,293436.61,21596.14,377070,"['HOGAR Y COCINA', 'belleza', 'Electrónica']",Chihuahua,Chihuahua
3685,7,2119.76,2021-03-24,56,{'$oid': '69fd6ef6476e52befdc8393a'},Adela Daniel Benavides Díaz,Prefiere no decir,80,312957.69,192285.01,455487,"['DEPORTES', 'electrónica', 'ROPA Y CALZADO']",Puebla,Puebla
3686,987,4331.52,2020-03-23,50,{'$oid': '69fd6ef6476e52befdc83d0e'},Laura Lorena Menéndez,Femenino,59,108159.27,13650.82,278443,"['deportes', 'Hogar y Cocina', 'belleza', 'Deportes', 'DEPORTES']",Chetumal,Quintana Roo
3687,806,2878.85,03/12/2023,64,{'$oid': '69fd6ef6476e52befdc83c59'},Alfredo Dulce Rosado,Femenino,33,204101.71,133249.6,179367,['Belleza'],Villahermosa,Tabasco
3688,1102,5827.04,2022-04-08,77,{'$oid': '69fd6ef6476e52befdc83d81'},Abel Arredondo,Femenino,79,103404.02,47220.29,588826,"['ROPA Y CALZADO', 'BELLEZA', 'Deportes', 'Ropa y Calzado']",Celaya,Guanajuato
3689,455,1583.0,26/09/2023,16,{'$oid': '69fd6ef6476e52befdc83afa'},Leonel Timoteo Cadena,Masculino,40,155892.92,110295.65,3384,"['ropa y calzado', 'Electrónica']",Monterrey,Nuevo León
3690,563,9442.49,31/03/2020,62,{'$oid': '69fd6ef6476e52befdc83b66'},Clara Tejeda,No binario,40,48893.91,32586.24,409352,['belleza'],Saltillo,Coahuila
3691,88,3315.04,2022-12-15,14,{'$oid': '69fd6ef6476e52befdc8398b'},Santiago Germán Esquivel Lerma,Masculino,34,75216.07,3828.38,585531,"['HOGAR Y COCINA', 'DEPORTES', 'Deportes', 'ROPA Y CALZADO', 'ropa y calzado']",Los Mochis,Sinaloa
3692,1199,3034.9,29/04/2021,68,{'$oid': '69fd6ef6476e52befdc83de2'},Caridad Urías,Femenino,68,93498.27,36257.34,715647,"['Ropa y Calzado', 'electrónica', 'HOGAR Y COCINA', 'DEPORTES']",Culiacán,Sinaloa
3693,486,7442.42,01-02-2023,3,{'$oid': '69fd6ef6476e52befdc83b19'},Sr(a). Delia Zapata,Prefiere no decir,46,107837.39,61583.76,500499,"['deportes', 'Belleza', 'ropa y calzado', 'HOGAR Y COCINA', 'electrónica']",Chetumal,Quintana Roo
3694,190,3400.37,2022-02-25,57,{'$oid': '69fd6ef6476e52befdc839f1'},Eugenia Montero,Femenino,42,193105.29,50337.98,189144,"['HOGAR Y COCINA', 'Deportes', 'Ropa y Calzado', 'electrónica', 'Belleza']",La Paz,Baja California Sur
3695,137,1614.25,12-08-2022,40,{'$oid': '69fd6ef6476e52befdc839bc'},Adán Rendón,No binario,44,140108.49,65875.69,221196,['Ropa y Calzado'],Cancn,Quintana Roo
3696,342,9445.97,24/12/2021,6,{'$oid': '69fd6ef6476e52befdc83a89'},Norma Dalia Cordero,No binario,85,4402.13,3128.53,322381,"['ROPA Y CALZADO', 'electrónica']",Morelia,Michoacán
3697,403,8491.51,"Dec 18, 2023",30,{'$oid': '69fd6ef6476e52befdc83ac6'},Ángel Gerardo Casares Montez,No binario,34,49223.98,19111.85,647484,"['Electrónica', 'Belleza']",Tapachula,Chiapas
3698,168,8968.93,11/08/2021,28,{'$oid': '69fd6ef6476e52befdc839db'},Salma Jonás Quesada Terrazas,Prefiere no decir,74,178300.45,1801.61,232706,"['belleza', 'Hogar y Cocina']",Colima,Colima
3699,468,6992.74,2020-06-27,64,{'$oid': '69fd6ef6476e52befdc83b07'},Marcos Mares Paz,Masculino,38,219882.15,126205.28,357679,['ropa y calzado'],Los Mochs,Sinaloa
3700,356,5643.86,2023-08-27,55,{'$oid': '69fd6ef6476e52befdc83a97'},Fidel Palomo de la Torre,No binario,76,284009.67,78400.88,629554,"['hogar y cocina', 'HOGAR Y COCINA', 'Ropa y Calzado']",Qro,Querétaro
3701,450,4218.21,2021-08-14,63,{'$oid': '69fd6ef6476e52befdc83af5'},Lic. Jos Olivares,No binario,85,197276.35,139509.57,283213,['belleza'],Puebla,Puebla
3702,278,3441.26,2023-03-24,26,{'$oid': '69fd6ef6476e52befdc83a49'},Lic. Gabriela Cisneros,Masculino,46,318761.01,218363.0,581252,"['HOGAR Y COCINA', 'Hogar y Cocina', 'ROPA Y CALZADO']",Torreón,Coahuila
3703,66,2600.49,2022-09-05,71,{'$oid': '69fd6ef6476e52befdc83975'},Tomás Teodoro Cervántez Razo,Femenino,72,54262.21,15043.12,209677,"['electrónica', 'Deportes', 'Electrónica', 'Belleza']",Cuernavaca,Morelos
3704,559,2917.38,03-31-2020,6,{'$oid': '69fd6ef6476e52befdc83b62'},Wendolin Ignacio Mireles,Femenino,23,315919.58,40034.67,540036,"['BELLEZA', 'ROPA Y CALZADO', 'DEPORTES']",Cancun,Quintana Roo
3705,661,8461.18,2020-09-29,75,{'$oid': '69fd6ef6476e52befdc83bc8'},Adalberto Estela Meraz,Masculino,40,303289.58,266785.62,585489,"['BELLEZA', 'DEPORTES', 'ROPA Y CALZADO', 'electrónica']",Tepic,Nayarit
3706,809,1809.31,09/07/2021,37,{'$oid': '69fd6ef6476e52befdc83c5c'},Aurora Mariano Colón Alejandro,Prefiere no decir,79,229838.87,154164.99,678153,"['belleza', 'Ropa y Calzado', 'ropa y calzado']",Tapachula,Chiapas
3707,802,2541.44,10-08-2022,51,{'$oid': '69fd6ef6476e52befdc83c55'},Horacio Bustos Fernández,Femenino,39,199370.02,122044.41,17829,"['BELLEZA', 'Hogar y Cocina']",Puerto Vallarta,Jalisco
3708,323,871.19,16/08/2022,10,{'$oid': '69fd6ef6476e52befdc83a76'},Clara Sergio Rosario Ferrer,Masculino,57,101195.54,4076.51,563367,['ELECTRÓNICA'],Puerto Vallarta,Jalisco
3709,1127,3640.7,06/07/2022,13,{'$oid': '69fd6ef6476e52befdc83d9a'},Ing. Cristina Rodarte,Masculino,71,185178.5,8719.51,241336,"['hogar y cocina', 'Hogar y Cocina', 'ROPA Y CALZADO', 'Deportes', 'DEPORTES']",Mérida,Yucatán
3710,516,5514.06,23/01/2021,52,{'$oid': '69fd6ef6476e52befdc83b37'},José Casillas Arias,Masculino,69,216500.36,27879.99,290961,"['Deportes', 'BELLEZA', 'hogar y cocina', 'ELECTRÓNICA', 'deportes']",Mochis,Sinaloa
3711,930,1448.21,07/03/2022,73,{'$oid': '69fd6ef6476e52befdc83cd5'},Asunción Daniel Molina,Masculino,74,213660.11,92260.58,467344,"['hogar y cocina', 'ropa y calzado']",Puebla,Puebla
3712,228,5289.0,"Apr 03, 2021",75,{'$oid': '69fd6ef6476e52befdc83a17'},José Manuél Mónica Almonte Regalado,Femenino,65,295609.68,251183.14,498484,['deportes'],Hermosillo,Sonora
3713,874,6429.96,02/11/2021,10,{'$oid': '69fd6ef6476e52befdc83c9d'},Sr(a). Amador Leiva,Prefiere no decir,47,255548.27,49370.49,8942,"['Belleza', 'Ropa y Calzado', 'ROPA Y CALZADO']",Cancún,Quintana Roo
3714,830,8167.88,2023-02-10,35,{'$oid': '69fd6ef6476e52befdc83c71'},Tomás Naranjo,Masculino,66,320119.37,158487.2,625867,"['ROPA Y CALZADO', 'Ropa y Calzado', 'ropa y calzado', 'DEPORTES', 'BELLEZA']",Chihuahua,Chihuahua
3715,386,1748.3,2023-02-25,33,{'$oid': '69fd6ef6476e52befdc83ab5'},Alma Carrero Amaya,No binario,22,198991.64,146578.01,275562,"['HOGAR Y COCINA', 'Belleza']",Tapachul,Chiapas
3716,1075,638.29,03-03-2020,24,{'$oid': '69fd6ef6476e52befdc83d66'},Dr. Leonardo Reynoso,Femenino,36,286425.78,253989.92,126186,"['ropa y calzado', 'Ropa y Calzado', 'HOGAR Y COCINA', 'belleza', 'electrónica']",Puebla,Puebla
3717,676,1335.07,2023-08-16,34,{'$oid': '69fd6ef6476e52befdc83bd7'},María Luisa Tania Hidalgo,Masculino,28,154650.53,84568.53,341373,"['ROPA Y CALZADO', 'belleza', 'Hogar y Cocina', 'electrónica']",Tepic,Nayarit
3718,811,4750.55,01-05-2021,19,{'$oid': '69fd6ef6476e52befdc83c5e'},Minerva Juan Carlos Melgar Menchaca,Prefiere no decir,72,280707.75,19440.76,592411,"['electrónica', 'deportes', 'Hogar y Cocina']",Hermosillo,Sonora
3719,449,5083.95,2020-05-16,75,{'$oid': '69fd6ef6476e52befdc83af4'},Rosa Homero Segura,Masculino,63,94697.42,21580.17,136997,"['belleza', 'Hogar y Cocina', 'Ropa y Calzado', 'deportes', 'ELECTRÓNICA']",Celay,Guanajuato
3720,808,2372.21,01-03-2020,58,{'$oid': '69fd6ef6476e52befdc83c5b'},Alfredo Crespo Bustos,Femenino,42,155160.3,100944.67,401973,"['DEPORTES', 'deportes', 'Hogar y Cocina', 'Deportes', 'hogar y cocina']",Puerto Vallarta,Jalisco
3721,402,1070.97,2020-07-13,71,{'$oid': '69fd6ef6476e52befdc83ac5'},Renato Carlos Flores,Femenino,38,264018.72,163283.2,296751,"['electrónica', 'Belleza', 'Hogar y Cocina', 'Electrónica', 'Ropa y Calzado']",Saltillo,Coahuila
3722,872,6698.02,24/01/2020,64,{'$oid': '69fd6ef6476e52befdc83c9b'},Marisol Luevano Montero,No binario,75,169713.47,33309.97,269807,"['HOGAR Y COCINA', 'Belleza', 'DEPORTES', 'Electrónica']",Oaxaca,Oaxaca
3723,616,6611.45,09/01/2021,1,{'$oid': '69fd6ef6476e52befdc83b9b'},Dulce Batista,No binario,72,240295.48,47488.81,70805,['electrónica'],Tijuana,Baja California
3724,644,423.56,"Mar 31, 2023",22,{'$oid': '69fd6ef6476e52befdc83bb7'},Amelia Claudio Calvillo,Femenino,25,285168.92,103702.36,80197,"['ROPA Y CALZADO', 'deportes', 'Ropa y Calzado']",Selaya,Guanajuato
3725,1131,6408.43,10-17-2021,75,{'$oid': '69fd6ef6476e52befdc83d9e'},Omar Lourdes Méndez,Femenino,45,165672.63,52996.77,52447,"['Hogar y Cocina', 'belleza']",Mérida,Yucatán
3726,99,7140.68,2022-07-18,28,{'$oid': '69fd6ef6476e52befdc83996'},Rodrigo Barreto,Prefiere no decir,83,271884.98,42007.57,436461,"['Hogar y Cocina', 'ELECTRÓNICA', 'Ropa y Calzado', 'ropa y calzado', 'Belleza']",Puebla,Puebla
3727,360,6922.79,12-16-2021,38,{'$oid': '69fd6ef6476e52befdc83a9b'},Miguel Suárez,Masculino,74,159344.04,130316.14,219468,"['electrónica', 'HOGAR Y COCINA', 'belleza', 'BELLEZA', 'ropa y calzado']",Qro,Querétaro
3728,157,2771.93,20/01/2021,65,{'$oid': '69fd6ef6476e52befdc839d0'},Anabel Mauro Alfaro Rangel,Prefiere no decir,34,281093.46,123943.2,128788,"['ROPA Y CALZADO', 'ELECTRÓNICA']",Mérida,Yucatán
3729,547,5591.45,2020-05-06,17,{'$oid': '69fd6ef6476e52befdc83b56'},Daniela Norma Yáñez Solís,Femenino,43,162604.51,62976.98,201790,"['Belleza', 'ELECTRÓNICA']",Mérida,Yucatán
3730,47,6416.61,25/02/2021,26,{'$oid': '69fd6ef6476e52befdc83962'},Mayte Estrada Bravo,Masculino,59,40581.52,32072.13,99464,"['Deportes', 'Belleza']",Saltillo,Coahuila
3731,910,2889.01,2023-04-10,20,{'$oid': '69fd6ef6476e52befdc83cc1'},Ángela Roberto Barela Polanco,Prefiere no decir,83,333028.68,296224.05,596167,"['electrónica', 'ropa y calzado', 'ROPA Y CALZADO', 'Electrónica', 'hogar y cocina']",Cuernavaca,Morelos
3732,885,5415.77,12-01-2020,47,{'$oid': '69fd6ef6476e52befdc83ca8'},Bernardo Jaimes,Femenino,84,219354.49,33279.19,589985,"['Belleza', 'Deportes', 'ropa y calzado']",Monterrey,Nuevo León
3733,362,3044.72,02-08-2023,28,{'$oid': '69fd6ef6476e52befdc83a9d'},Alejandro Mercado Hinojosa,Femenino,50,194261.76,128662.64,230780,"['ELECTRÓNICA', 'ROPA Y CALZADO', 'HOGAR Y COCINA', 'deportes']",Puebla,Puebla
3734,1194,5899.17,2022-11-03,7,{'$oid': '69fd6ef6476e52befdc83ddd'},Héctor del Río Cotto,Femenino,82,62205.91,27290.73,610607,['ELECTRÓNICA'],Toluca,Edo Mex
3735,608,8223.66,02/09/2021,33,{'$oid': '69fd6ef6476e52befdc83b93'},Mtro. Elias Zayas,Prefiere no decir,65,95985.58,7648.55,17532,"['BELLEZA', 'electrónica']",Morelia,Michoacán
3736,1076,620.48,14/05/2021,4,{'$oid': '69fd6ef6476e52befdc83d67'},Renato Cristal Mateo,No binario,39,327645.39,238970.95,461152,"['Electrónica', 'Belleza', 'Deportes', 'belleza']",Morelia,Michoacán
3737,693,7029.14,07-14-2023,20,{'$oid': '69fd6ef6476e52befdc83be8'},Gustavo Angélica Collazo,Prefiere no decir,27,141861.26,52486.41,279341,"['electrónica', 'ELECTRÓNICA']",Saltillo,Coahuila
3738,1189,5511.06,13/02/2022,11,{'$oid': '69fd6ef6476e52befdc83dd8'},Ramiro Ángela Bueno Bonilla,Femenino,21,129964.11,32016.23,504725,"['ropa y calzado', 'belleza', 'deportes']",Oaxaca,Oaxaca
3739,856,3471.8,"Feb 05, 2020",21,{'$oid': '69fd6ef6476e52befdc83c8b'},Ing. Nadia Olivas,No binario,55,304607.49,4866.75,715847,"['Deportes', 'electrónica', 'Ropa y Calzado']",La Paz,Baja California Sur
3740,264,8171.52,19/07/2020,67,{'$oid': '69fd6ef6476e52befdc83a3b'},Carlos Lozano,Masculino,79,149930.93,103833.73,729544,"['ROPA Y CALZADO', 'DEPORTES', 'belleza', 'HOGAR Y COCINA', 'deportes']",Villahermosa,Tabasco
3741,504,3089.59,"Feb 21, 2023",48,{'$oid': '69fd6ef6476e52befdc83b2b'},Jaime Montemayor,Prefiere no decir,51,128008.03,101118.31,294247,"['DEPORTES', 'electrónica']",Monterrey,Nuevo León
3742,818,4798.01,03/03/2020,26,{'$oid': '69fd6ef6476e52befdc83c65'},Augusto Pedro Lovato Trejo,Femenino,43,224802.6,29725.43,352552,"['BELLEZA', 'electrónica']",Colima,Colima
3743,152,727.42,07/03/2023,30,{'$oid': '69fd6ef6476e52befdc839cb'},Isabela Jaime Rascón,Prefiere no decir,44,119701.39,53263.55,648234,"['electrónica', 'Electrónica', 'ROPA Y CALZADO', 'ropa y calzado']",Monterrey,Nuevo León
3744,721,2426.62,2020-06-26,78,{'$oid': '69fd6ef6476e52befdc83c04'},Olivia Sisneros,No binario,41,315803.85,249404.12,420220,"['Hogar y Cocina', 'Deportes', 'HOGAR Y COCINA', 'ROPA Y CALZADO', 'belleza']",Cuernavaca,Morelos
3745,259,5954.79,2020-12-03,45,{'$oid': '69fd6ef6476e52befdc83a36'},Wendolin Felipe Ochoa Villareal,No binario,52,343883.52,19307.9,390333,"['ROPA Y CALZADO', 'DEPORTES', 'Belleza', 'Ropa y Calzado']",Puebla,Puebla
3746,314,8711.1,2020-11-01,45,{'$oid': '69fd6ef6476e52befdc83a6d'},Nelly Sevilla Valenzuela,Prefiere no decir,29,14731.48,1441.21,146639,"['Electrónica', 'Belleza', 'ROPA Y CALZADO']",Mazatlán,Sinaloa
3747,617,1459.62,2022-05-27,46,{'$oid': '69fd6ef6476e52befdc83b9c'},Luisa Benavídez Abrego,No binario,52,300646.38,44146.19,49556,"['Deportes', 'Hogar y Cocina', 'DEPORTES', 'electrónica']",Morelia,Michoacán
3748,611,755.8,09/11/2020,49,{'$oid': '69fd6ef6476e52befdc83b96'},Nicolás Anabel Tamayo Robles,Prefiere no decir,61,74865.54,48888.5,675872,"['ROPA Y CALZADO', 'ropa y calzado', 'ELECTRÓNICA', 'deportes']",Zacatecas,Zacatecas
3749,1106,5840.01,"Aug 23, 2022",78,{'$oid': '69fd6ef6476e52befdc83d85'},Sofía Aguilera Sisneros,Prefiere no decir,33,55079.41,25951.39,387138,['belleza'],Tapachul,Chiapas
3750,917,1611.31,"Nov 30, 2022",58,{'$oid': '69fd6ef6476e52befdc83cc8'},José Manuél Elsa Aguilera,Femenino,60,181086.26,36419.0,547257,"['hogar y cocina', 'DEPORTES', 'deportes', 'Electrónica', 'ROPA Y CALZADO']",Saltillo,Coahuila
3751,715,9324.77,30/04/2020,20,{'$oid': '69fd6ef6476e52befdc83bfe'},Mtro. Abelardo Orosco,Masculino,18,29974.76,10750.7,644696,"['Electrónica', 'Belleza']",Colima,Colima
3752,460,6432.03,07-29-2020,36,{'$oid': '69fd6ef6476e52befdc83aff'},Dulce Conchita Medrano Chapa,Femenino,41,237843.52,220258.5,573379,['Deportes'],Celay,Guanajuato
3753,767,6385.54,2022-10-06,31,{'$oid': '69fd6ef6476e52befdc83c32'},Sandra Eugenia Tórrez,Prefiere no decir,58,97669.02,46856.92,67802,"['BELLEZA', 'Ropa y Calzado', 'HOGAR Y COCINA', 'electrónica', 'Belleza']",Saltillo,Coahuila
3754,352,6590.79,27/08/2021,21,{'$oid': '69fd6ef6476e52befdc83a93'},Ing. Luz Sarabia,Masculino,57,226791.45,72305.36,189300,"['Deportes', 'deportes', 'belleza']",Mérida,Yucatán
3755,230,3657.9,03/05/2023,51,{'$oid': '69fd6ef6476e52befdc83a19'},Alma Baeza Valle,No binario,79,308765.71,267062.75,590216,['ropa y calzado'],Mazatlán,Sinaloa
3756,731,7056.83,10-04-2023,70,{'$oid': '69fd6ef6476e52befdc83c0e'},Dr. Espartaco Colón,Prefiere no decir,69,102745.43,85203.95,154055,"['belleza', 'DEPORTES', 'deportes', 'Belleza', 'ELECTRÓNICA']",Culiacán,Sinaloa
3757,1147,6247.72,11/05/2021,78,{'$oid': '69fd6ef6476e52befdc83dae'},Ing. Esparta Jaramillo,No binario,29,156140.52,99017.53,575570,['HOGAR Y COCINA'],Colima,Colima
3758,986,8461.76,26/07/2023,65,{'$oid': '69fd6ef6476e52befdc83d0d'},Paulina Henríquez,Masculino,50,260433.8,145849.04,279313,"['ROPA Y CALZADO', 'deportes']",Celay,Guanajuato
3759,171,7460.81,10-17-2020,52,{'$oid': '69fd6ef6476e52befdc839de'},Guillermina Carlota Baca,Masculino,36,291153.15,6608.92,578938,"['Belleza', 'ROPA Y CALZADO']",Puebla,Puebla
3760,229,8121.86,15/01/2020,36,{'$oid': '69fd6ef6476e52befdc83a18'},Juana Cristobal Gallegos,No binario,64,198979.35,72418.56,436775,"['electrónica', 'ropa y calzado', 'hogar y cocina', 'belleza', 'deportes']",Cuernavaca,Morelos
3761,907,4873.74,09-19-2020,6,{'$oid': '69fd6ef6476e52befdc83cbe'},Jacobo Eugenio Leyva,Prefiere no decir,23,72340.12,35818.08,97332,"['Electrónica', 'Deportes', 'hogar y cocina']",Cuernavaca,Morelos
3762,65,3840.29,05-24-2023,3,{'$oid': '69fd6ef6476e52befdc83974'},Miguel Ángel Andrea Alcala,No binario,57,237464.78,161285.73,325407,['deportes'],Guadalajara,Jalisco
3763,666,1055.43,2022-09-15,46,{'$oid': '69fd6ef6476e52befdc83bcd'},Sergio Pedraza,Prefiere no decir,52,246505.42,201853.75,544930,['Ropa y Calzado'],Culiacán,Sinaloa
3764,553,3688.36,2020-11-23,41,{'$oid': '69fd6ef6476e52befdc83b5c'},Hermelinda Castellanos,Prefiere no decir,56,295022.6,199426.22,46746,"['DEPORTES', 'Electrónica', 'electrónica']",Morelia,Michoacán
3765,120,8064.68,06-08-2021,42,{'$oid': '69fd6ef6476e52befdc839ab'},Lic. Leonel Henríquez,Femenino,46,248568.96,54923.11,497840,"['ELECTRÓNICA', 'BELLEZA']",La Paz,Baja California Sur
3766,972,8532.02,29/08/2022,40,{'$oid': '69fd6ef6476e52befdc83cff'},Felipe Alma del Valle,Prefiere no decir,39,173403.07,127104.24,730430,"['deportes', 'hogar y cocina', 'BELLEZA', 'Electrónica']",Guadalajara,Jalisco
3767,145,377.21,15/12/2023,13,{'$oid': '69fd6ef6476e52befdc839c4'},Oswaldo Isabel Cepeda Reynoso,Femenino,60,60645.66,54862.54,138775,"['Ropa y Calzado', 'ropa y calzado', 'ROPA Y CALZADO']",Guadalajara,Jalisco
3768,88,9376.42,30/09/2022,72,{'$oid': '69fd6ef6476e52befdc8398b'},Santiago Germán Esquivel Lerma,Masculino,34,75216.07,3828.38,585531,"['HOGAR Y COCINA', 'DEPORTES', 'Deportes', 'ROPA Y CALZADO', 'ropa y calzado']",Los Mochis,Sinaloa
3769,485,1765.13,06-23-2020,75,{'$oid': '69fd6ef6476e52befdc83b18'},Dr. Olivia Rojas,Masculino,23,134218.2,39650.98,620786,['Deportes'],Mochis,Sinaloa
3770,785,7866.03,2022-01-11,71,{'$oid': '69fd6ef6476e52befdc83c44'},Gabino Ángela Vaca Angulo,Prefiere no decir,85,293449.76,225148.55,214233,"['belleza', 'Ropa y Calzado', 'ELECTRÓNICA', 'deportes', 'Deportes']",Colima,Colima
3771,873,6536.1,07-22-2021,52,{'$oid': '69fd6ef6476e52befdc83c9c'},Esther Alvaro Tello Berríos,Femenino,66,338616.82,38220.57,553648,['DEPORTES'],La Paz,Baja California Sur
3772,914,2655.22,2023-07-25,1,{'$oid': '69fd6ef6476e52befdc83cc5'},Ángela Gilberto Garrido Rodarte,Masculino,78,317964.34,249108.37,700329,"['electrónica', 'Deportes', 'ropa y calzado', 'deportes']",La Paz,Baja California Sur
