id_transaccion,id_cliente,monto,fecha,id_tienda,_id,nombre,genero,edad,localizacion,ingresos,gastos_mensuales,puntos_lealtad,preferencias_producto,segmento_cliente,ratio_gasto_ingreso,monto_por_edad,nivel_lealtad,ingreso_anual_estimado,ahorro_estimado,indice_consumo,score_financiero,comportamiento_1,comportamiento_2,comportamiento_3,comportamiento_4,comportamiento_5,comportamiento_6,comportamiento_7,comportamiento_8,comportamiento_9,comportamiento_10,PCA_1,PCA_2,PCA_3
3100,1130,7174.62,2023-10-14,16,{'$oid': '69fd6ef6476e52befdc83d9d'},Verónica Araceli Tello,Masculino,68,"{'ciudad': 'Celaya', 'estado': 'Guanajuato'}",151918.09,97543.71,548935,"['ELECTRÓNICA', 'Hogar y Cocina', 'ROPA Y CALZADO', 'Ropa y Calzado']",Estándar,0.64207671333471,103.98,548.935,1823017.08,54374.37999999999,104718.33,185746.04499999998,55,79,48,74,74,41,62,62,39,57,0.059829029938736955,0.20151692299617424,0.2900380316112396
3101,241,2860.94,2023-10-11,12,{'$oid': '69fd6ef6476e52befdc83a24'},Dr. Silvia Tejeda,Prefiere no decir,32,"{'ciudad': 'Chetumal', 'estado': 'Quintana Roo'}",4869.2,3062.57,513556,"['Ropa y Calzado', 'deportes', 'BELLEZA', 'ropa y calzado', 'ROPA Y CALZADO']",Estándar,0.6288386513900867,86.69515151515152,513.556,58430.399999999994,1806.6299999999997,5923.51,105145.80000000002,92,78,30,1,91,25,86,78,80,94,-0.7020655859639944,0.35219551010061095,0.3637181605015927
3102,375,5358.36,2020-01-31,75,{'$oid': '69fd6ef6476e52befdc83aaa'},José María Ferrer,Prefiere no decir,43,"{'ciudad': 'Guadalajara', 'estado': 'Jalisko'}",321916.51,70798.01,715259,"['ropa y calzado', 'ELECTRÓNICA', 'ROPA Y CALZADO', 'Electrónica']",Estándar,0.21992593692713389,121.78090909090908,715.259,3862998.12,251118.5,76156.37,304010.05500000005,14,19,15,85,54,29,57,57,82,47,0.803004153522122,0.6967501241997991,-0.4274501944270874
3103,1061,3796.93,2020-10-01,21,{'$oid': '69fd6ef6476e52befdc83d58'},Dr. Ana María Granados,No binario,61,"{'ciudad': 'Toluca', 'estado': 'Estado de México'}",285788.27,117596.48,209342,"['ROPA Y CALZADO', 'HOGAR Y COCINA', 'Belleza', 'BELLEZA']",Estándar,0.41147968921296446,61.2408064516129,209.342,3429459.24,168191.79000000004,121393.40999999999,184762.535,10,15,47,25,72,31,68,20,99,34,0.41554861328505055,-0.33395105936479774,-0.35276713658220654
3104,548,292.68,2023-01-30,1,{'$oid': '69fd6ef6476e52befdc83b57'},Samuel Leal Balderas,Prefiere no decir,75,"{'ciudad': 'Hermosilo', 'estado': 'Sonora'}",28287.46,21019.58,183385,"['deportes', 'hogar y cocina']",Estándar,0.743044336807306,3.8510526315789475,183.385,339449.52,7267.879999999997,21312.260000000002,50820.729999999996,80,6,44,96,3,2,99,58,48,48,-0.8036826864201312,-0.37628939128631317,0.2363906499130785
3105,568,6499.29,2020-04-19,74,{'$oid': '69fd6ef6476e52befdc83b6b'},Jos Briones Concepción,Femenino,68,"{'ciudad': 'Villahermsa', 'estado': 'Tabazco'}",80946.3,58153.35,165353,"['ropa y calzado', 'electrónica', 'deportes']",Estándar,0.7184100025572193,94.19260869565217,165.353,971355.6000000001,22792.950000000004,64652.64,73543.75,16,73,98,53,83,12,72,14,25,39,-0.5196645584090032,-0.423464396914591,0.18178336661506472
3106,1130,5688.81,2023-01-21,17,{'$oid': '69fd6ef6476e52befdc83d9d'},Verónica Araceli Tello,Masculino,68,"{'ciudad': 'Celaya', 'estado': 'Guanajuato'}",151918.09,97543.71,548935,"['ELECTRÓNICA', 'Hogar y Cocina', 'ROPA Y CALZADO', 'Ropa y Calzado']",Estándar,0.64207671333471,82.44652173913045,548.935,1823017.08,54374.37999999999,103232.52,185746.04499999998,54,84,27,61,64,5,98,78,97,87,0.05861263143388351,0.20551855664450697,0.2814273394857673
3107,454,5184.37,2023-07-26,71,{'$oid': '69fd6ef6476e52befdc83af9'},Esteban Esther Sisneros,Prefiere no decir,83,"{'ciudad': 'Oaxaca', 'estado': 'Oaxaca'}",349585.89,34236.15,520131,"['HOGAR Y COCINA', 'Hogar y Cocina']",Estándar,0.09793316334030719,61.718690476190474,520.131,4195030.68,315349.74,39420.520000000004,278819.145,95,98,84,46,51,61,86,53,33,98,0.7044011318184915,0.3879286371804144,-0.8010683404510921
3108,592,9361.64,2021-10-28,7,{'$oid': '69fd6ef6476e52befdc83b83'},Ing. Hugo Acosta,Femenino,39,"{'ciudad': 'Cuernavaca', 'estado': 'Morelos'}",347950.82,303431.99,113322,"['ropa y calzado', 'hogar y cocina']",Estándar,0.8720517398069652,234.041,113.322,4175409.84,44518.830000000016,312793.63,196639.81,89,38,64,74,2,91,25,35,83,30,0.9647399821416085,-0.9348398531758091,0.3328463631432345
3109,359,7860.87,2020-07-01,30,{'$oid': '69fd6ef6476e52befdc83a9a'},Sr(a). Alejandra Loya,Prefiere no decir,81,"{'ciudad': 'Mazatlán', 'estado': 'Sinaloa'}",204397.9,187234.85,735170,['DEPORTES'],Estándar,0.916026700730777,95.86426829268292,735.17,2452774.8,17163.04999999999,195095.72,249232.95,77,26,41,60,49,56,89,62,75,50,0.5543870353833333,0.30497478246660265,0.7509639327709821
3110,722,876.36,2023-09-09,71,{'$oid': '69fd6ef6476e52befdc83c05'},Estefanía Olivas,Masculino,23,"{'ciudad': 'Tapachla', 'estado': 'Chiaps '}",22164.5,18115.83,424005,"['hogar y cocina', 'belleza']",Estándar,0.8172985044325642,36.515,424.005,265974.0,4048.6699999999983,18992.190000000002,95883.25,70,82,96,51,31,98,40,61,67,97,-0.6525867255871454,0.09556681055109734,0.4396319401733045
3111,161,5596.46,2022-10-18,14,{'$oid': '69fd6ef6476e52befdc839d4'},Gloria Sauceda Chavarría,Masculino,20,"{'ciudad': 'Campeche', 'estado': 'Campeche '}",247955.53,66573.76,577009,"['deportes', 'Belleza', 'belleza', 'HOGAR Y COCINA']",Premium Joven,0.26848964211589826,266.49809523809523,577.009,2975466.36,181381.77000000002,72170.22,239379.565,44,92,68,73,74,78,17,19,65,16,0.4228781292567012,0.47343095709831656,-0.2808905105519032
3112,989,5756.71,2023-11-14,38,{'$oid': '69fd6ef6476e52befdc83d10'},Dr. Susana Murillo,Prefiere no decir,24,"{'ciudad': 'Morelia', 'estado': 'Michoacán'}",34780.54,8023.09,455181,"['Electrónica', 'hogar y cocina', 'ropa y calzado', 'Belleza']",Premium Joven,0.23067092486416646,230.2684,455.181,417366.48,26757.45,13779.8,108426.47000000002,73,51,5,84,80,71,80,84,40,94,-0.6402291413889147,0.3505976487944305,-0.023367010169204838
3113,493,7873.56,2023-06-03,48,{'$oid': '69fd6ef6476e52befdc83b20'},Julio César Camacho Ayala,Femenino,22,"{'ciudad': 'Pue', 'estado': 'Puebla'}",322595.7,52717.3,637903,['deportes'],Premium Joven,0.16341549681072373,342.3286956521739,637.903,3871148.4000000004,269878.4,60590.86,288878.45,45,73,53,48,84,37,48,42,25,3,0.7543392337017276,0.6487810392476696,-0.5573806226426143
3114,336,2818.22,2020-02-14,10,{'$oid': '69fd6ef6476e52befdc83a83'},Francisco Javier Yolanda Vega Mora,Prefiere no decir,49,"{'ciudad': 'Durngo', 'estado': 'Durango'}",94153.25,70455.33,518321,"['Electrónica', 'ROPA Y CALZADO', 'HOGAR Y COCINA', 'Belleza', 'Ropa y Calzado']",Estándar,0.7482968639227651,56.364399999999996,518.321,1129839.0,23697.92,73273.55,150740.825,56,96,8,84,3,36,39,44,57,61,-0.2343255994528577,0.15723083382097885,0.426997920048049
3115,808,8932.42,2022-07-14,28,{'$oid': '69fd6ef6476e52befdc83c5b'},Alfredo Crespo Bustos,Femenino,42,"{'ciudad': 'Puerto Vallarta', 'estado': 'Jalisko'}",155160.3,100944.67,401973,"['DEPORTES', 'deportes', 'Hogar y Cocina', 'Deportes', 'hogar y cocina']",Estándar,0.6505789136853068,207.7306976744186,401.973,1861923.5999999999,54215.62999999999,109877.09,157974.75,84,53,22,40,35,74,15,87,32,2,0.005575118175791038,-0.0447856411745875,0.22579711884148473
3116,190,7797.51,2021-03-03,35,{'$oid': '69fd6ef6476e52befdc839f1'},Eugenia Montero,Femenino,42,"{'ciudad': 'La Paz', 'estado': 'Baja California Sur'}",193105.29,50337.98,189144,"['HOGAR Y COCINA', 'Deportes', 'Ropa y Calzado', 'electrónica', 'Belleza']",Estándar,0.26067498888824386,181.33744186046513,189.144,2317263.48,142767.31,58135.490000000005,134381.445,82,56,7,7,98,29,17,98,46,26,-0.0837492555610293,-0.21286270765470194,-0.444549642412557
3117,1110,2114.34,2021-10-08,21,{'$oid': '69fd6ef6476e52befdc83d89'},Guillermo Yolanda Menchaca,No binario,69,"{'ciudad': 'Chihuahua', 'estado': 'Chihuahua'}",32680.77,3857.39,146007,"['electrónica', 'ELECTRÓNICA', 'BELLEZA', 'HOGAR Y COCINA']",Estándar,0.11802879709391505,30.204857142857144,146.007,392169.24,28823.38,5971.73,45541.785,57,59,22,75,85,80,35,1,4,18,-0.9033897950977332,-0.22197405986640575,-0.2707807409487903
3118,885,7871.68,2022-01-08,72,{'$oid': '69fd6ef6476e52befdc83ca8'},Bernardo Jaimes,Femenino,84,"{'ciudad': 'Monterei', 'estado': 'Nvo Leon'}",219354.49,33279.19,589985,"['Belleza', 'Deportes', 'ropa y calzado']",Estándar,0.15171350395652283,92.608,589.985,2632253.88,186075.3,41150.87,227674.245,21,70,46,85,36,38,33,68,23,66,0.20439743556137357,0.4813858223764302,-0.39906174694771224
3119,638,3742.53,2020-12-28,62,{'$oid': '69fd6ef6476e52befdc83bb1'},Miriam Adalberto Urrutia Carrera,Femenino,57,"{'ciudad': 'Querétaro', 'estado': 'Queretaro'}",100052.42,83060.29,247720,"['BELLEZA', 'hogar y cocina', 'ELECTRÓNICA', 'ROPA Y CALZADO']",Estándar,0.8301594288331173,64.52637931034484,247.72,1200629.04,16992.130000000005,86802.81999999999,99570.20999999999,68,78,30,19,64,85,18,81,80,40,-0.35517667252359253,-0.3584749800348535,0.3296309980691941
3120,582,2209.23,2023-08-05,52,{'$oid': '69fd6ef6476e52befdc83b79'},Helena Arturo Bustos Cervántez,No binario,50,"{'ciudad': 'Campeche', 'estado': 'Campeche'}",37940.53,25313.45,3064,"['ROPA Y CALZADO', 'deportes', 'ropa y calzado', 'Belleza']",Estándar,0.6671699849742486,43.31823529411765,3.064,455286.36,12627.079999999998,27522.68,19583.065,50,92,16,15,32,41,30,90,75,3,-0.8704351689553422,-0.6556119633291647,0.043762810377747874
3121,57,6841.48,2023-11-20,72,{'$oid': '69fd6ef6476e52befdc8396c'},Rafaél Ignacio Alonzo Reynoso,Prefiere no decir,38,"{'ciudad': 'Los Mochs', 'estado': 'Sinaloa'}",127960.44,94689.05,297061,['Hogar y Cocina'],Estándar,0.7399811224381345,175.42256410256408,297.061,1535525.28,33271.39,101530.53,123392.42000000001,33,58,79,70,18,33,87,78,22,17,-0.1688730288749305,-0.23407016108918272,0.25179508550317514
3122,266,7539.28,2021-08-01,75,{'$oid': '69fd6ef6476e52befdc83a3d'},Abigail Marcela Tamez,Femenino,65,"{'ciudad': 'Oaxaca', 'estado': 'Oaxca'}",4321.81,1424.62,289383,"['electrónica', 'ELECTRÓNICA', 'Hogar y Cocina', 'belleza']",Estándar,0.32955878236609976,114.23151515151515,289.383,51861.72,2897.1900000000005,8963.9,60037.505000000005,91,88,5,61,34,93,37,46,33,24,-0.9010579279869391,-0.03732876380995698,0.03741947874745333
3123,326,3402.15,2023-10-05,69,{'$oid': '69fd6ef6476e52befdc83a79'},Estela Soledad Alba,Prefiere no decir,20,"{'ciudad': 'Zacatecas', 'estado': 'Zacatecas'}",97384.94,1980.54,480727,"['belleza', 'deportes', 'Deportes', 'ROPA Y CALZADO']",Premium Joven,0.020337021956146853,162.00714285714287,480.727,1168619.28,95404.40000000001,5382.6900000000005,144837.87,7,13,67,56,56,81,7,51,41,2,-0.40313486160113543,0.471864014277874,-0.32347784575244376
3124,994,6906.93,2020-01-24,61,{'$oid': '69fd6ef6476e52befdc83d15'},Adán Pamela Avilés,Prefiere no decir,21,"{'ciudad': 'Colima', 'estado': 'Colima'}",19787.94,7252.35,748529,"['Electrónica', 'electrónica', 'HOGAR Y COCINA']",Premium Joven,0.3664850163778353,313.9513636363636,748.529,237455.27999999997,12535.589999999998,14159.28,159599.77000000002,70,43,23,10,67,13,74,32,62,70,-0.4892734539179818,0.8664333106513395,0.3348342304509286
3125,211,5695.42,2023-10-05,66,{'$oid': '69fd6ef6476e52befdc83a06'},Sr(a). Abigail Zarate,No binario,78,"{'ciudad': 'Mazatlán', 'estado': 'Sinaloa'}",320591.12,155360.86,236618,"['Electrónica', 'Hogar y Cocina', 'BELLEZA', 'Ropa y Calzado']",Estándar,0.48460598470105876,72.0939240506329,236.618,3847093.44,165230.26,161056.28,207619.16,15,76,61,46,53,6,80,84,38,40,0.6304654912971761,-0.4057530522457856,-0.29806702243725625
3126,519,1507.26,2022-06-08,20,{'$oid': '69fd6ef6476e52befdc83b3a'},Alejandra Alcántar,Femenino,33,"{'ciudad': 'Tijuan', 'estado': 'Baja Californa'}",288131.8,226074.55,147538,['ropa y calzado'],Estándar,0.7846192797210175,44.33117647058823,147.538,3457581.5999999996,62057.25,227581.81,173573.5,82,51,74,80,67,66,28,80,56,26,0.5909691319397008,-0.7184606235909883,0.16398585232987845
3127,491,2947.11,2020-11-03,21,{'$oid': '69fd6ef6476e52befdc83b1e'},Araceli Leiva,Femenino,79,"{'ciudad': 'Chihuahua', 'estado': 'Chihuahua'}",94119.55,55163.58,288538,"['Ropa y Calzado', 'hogar y cocina', 'DEPORTES', 'electrónica', 'Hogar y Cocina']",Estándar,0.5860949601335734,36.838875,288.538,1129434.6,38955.97,58110.69,104767.375,32,19,5,75,91,8,87,19,63,57,-0.423484249554016,-0.1757032053990163,0.12310408159104347
3128,880,7758.77,2020-02-07,51,{'$oid': '69fd6ef6476e52befdc83ca3'},Caridad Gastélum,Masculino,25,"{'ciudad': 'Cuernavaca', 'estado': 'Morels'}",345121.18,5084.78,357899,"['Hogar y Cocina', 'belleza', 'ropa y calzado', 'HOGAR Y COCINA', 'deportes']",Premium Joven,0.014733275039002128,298.4142307692308,357.899,4141454.16,340036.39999999997,12843.55,244140.39,75,21,23,57,66,64,98,39,77,49,0.5888241626356727,0.26406426714698356,-1.0248587562655034
3129,618,485.47,2021-09-03,66,{'$oid': '69fd6ef6476e52befdc83b9d'},Lic. Esparta Urías,Prefiere no decir,70,"{'ciudad': 'Tijuana', 'estado': 'Baja California'}",329225.82,279083.08,402053,"['electrónica', 'ropa y calzado']",Estándar,0.8476924206843173,6.837605633802817,402.053,3950709.84,50142.73999999999,279568.55,245023.51,20,91,79,35,64,96,18,88,85,57,0.9700632854072528,-0.40983651619840855,0.4048667835423874
3130,944,6972.58,2020-09-21,25,{'$oid': '69fd6ef6476e52befdc83ce3'},Sr(a). René Dávila,Masculino,45,"{'ciudad': 'Durango', 'estado': 'Durango'}",139599.99,102016.39,496681,['hogar y cocina'],Estándar,0.7307712502611909,151.57782608695652,496.681,1675199.88,37583.59999999999,108988.97,169136.195,88,83,82,72,67,9,47,14,76,56,0.015923016984729088,0.11092811816515985,0.39599424153045243
3131,858,2402.56,2021-03-17,69,{'$oid': '69fd6ef6476e52befdc83c8d'},Úrsula Amaya Loya,Femenino,42,"{'ciudad': 'Culiacán', 'estado': 'Sinaloa'}",8703.69,5536.02,506058,"['HOGAR Y COCINA', 'Ropa y Calzado', 'deportes']",Estándar,0.6359812928432833,55.87348837209302,506.058,104444.28,3167.67,7938.58,105563.445,15,24,25,92,81,23,23,29,55,70,-0.6982721913535004,0.3050166308078374,0.35886431565156557
3132,521,4595.17,2020-04-12,43,{'$oid': '69fd6ef6476e52befdc83b3c'},Marcos Tania Briseño,Femenino,31,"{'ciudad': 'Tapachula', 'estado': 'Chiapas'}",84398.54,63166.49,549200,['ROPA Y CALZADO'],Estándar,0.7484222070404649,143.5990625,549.2,1012782.48,21232.049999999996,67761.66,152039.27,48,26,8,3,39,71,20,42,51,76,-0.24579388419738557,0.2788744707062312,0.4725059469317648
3133,963,2957.31,2022-02-08,55,{'$oid': '69fd6ef6476e52befdc83cf6'},Dr. Arturo Roybal,Femenino,40,"{'ciudad': 'Gdlajara', 'estado': 'Jalizco'}",103696.74,52820.76,535039,"['DEPORTES', 'Hogar y Cocina', 'Electrónica', 'electrónica']",Estándar,0.5093723354048024,72.12951219512195,535.039,1244360.8800000001,50875.98,55778.07,158856.17,71,45,95,66,38,95,31,14,90,21,-0.22530574330188513,0.31556864094219755,0.21456730440834343
3134,1165,6172.57,2021-07-20,39,{'$oid': '69fd6ef6476e52befdc83dc0'},Homero Alejandro Quintana,No binario,30,"{'ciudad': 'Campeche', 'estado': 'Campeche'}",284160.63,29619.45,539625,['hogar y cocina'],Estándar,0.10423451610972248,199.11516129032256,539.625,3409927.56,254541.18,35792.020000000004,250005.315,21,28,21,53,40,21,14,11,65,16,0.4761236212060571,0.5015511133919603,-0.608115726969002
3135,478,8765.1,2021-04-21,46,{'$oid': '69fd6ef6476e52befdc83b11'},Luz Pascual Vázquez,Masculino,22,"{'ciudad': 'Durngo', 'estado': 'Durango'}",302169.68,98461.9,178900,"['ropa y calzado', 'Hogar y Cocina', 'DEPORTES']",Premium Joven,0.3258486230364905,381.0913043478261,178.9,3626036.16,203707.78,107227.0,186864.84,42,82,2,78,19,1,23,75,57,6,0.46529564033017023,-0.3159613030084507,-0.5473430117291986
3136,709,2837.62,2020-08-10,67,{'$oid': '69fd6ef6476e52befdc83bf8'},Andrea Jaramillo Menéndez,Femenino,69,"{'ciudad': 'Guadalajara', 'estado': 'Jalizco'}",18600.35,6303.51,600380,"['DEPORTES', 'Deportes', 'deportes', 'Hogar y Cocina', 'Belleza']",Estándar,0.3388737914183648,40.53742857142857,600.38,223204.19999999998,12296.839999999998,9141.130000000001,129376.175,26,29,22,52,83,46,2,47,86,34,-0.6522604860835595,0.5227329774606104,0.19307620423212563
3137,799,1458.12,2021-03-19,47,{'$oid': '69fd6ef6476e52befdc83c52'},Marcela Padrón,Femenino,69,"{'ciudad': 'Oaxaca', 'estado': 'Oaxaca'}",255071.07,58101.85,661933,"['Belleza', 'ropa y calzado', 'ROPA Y CALZADO']",Estándar,0.22778601357647663,20.83028571428571,661.933,3060852.84,196969.22,59559.97,259922.135,14,17,72,93,5,62,29,24,27,59,0.4388217620609218,0.5704331583309672,-0.3000631432226835
3138,996,5667.53,2022-06-30,69,{'$oid': '69fd6ef6476e52befdc83d17'},Dr. José Carlos Murillo,Masculino,32,"{'ciudad': 'Cancún', 'estado': 'Q Roo'}",195413.42,153176.72,198904,"['Deportes', 'electrónica']",Estándar,0.7838557666317562,171.74333333333334,198.904,2344961.04,42236.70000000001,158844.25,137487.51,57,68,87,53,69,2,50,22,57,67,0.15230777734518974,-0.48827515312464964,0.24602189520322343
3139,366,5750.74,2023-11-13,21,{'$oid': '69fd6ef6476e52befdc83aa1'},Zacarías Dolores Jáquez Dueñas,Masculino,72,"{'ciudad': 'Tijuana', 'estado': 'Baja Calif.'}",264367.09,13092.27,520041,"['electrónica', 'Hogar y Cocina']",Estándar,0.049522883037812916,78.7772602739726,520.041,3172405.08,251274.82000000004,18843.010000000002,236191.74500000002,37,44,96,54,14,75,73,49,55,41,0.31586805579941735,0.44546504056485453,-0.6735948893451091
3140,1171,434.78,2023-12-01,80,{'$oid': '69fd6ef6476e52befdc83dc6'},Antonia Miriam Casárez Ballesteros,Masculino,57,"{'ciudad': 'Tijuna', 'estado': 'Baja Calif.'}",6645.99,3222.52,605246,['HOGAR Y COCINA'],Estándar,0.48480891350821953,7.4962068965517235,605.246,79751.88,3423.47,3657.3,124372.195,58,61,72,47,91,82,59,55,96,19,-0.6838085180416072,0.5143382655765729,0.3103981628962113
3141,727,683.18,2022-11-25,76,{'$oid': '69fd6ef6476e52befdc83c0a'},Rebeca Benavides Mata,Femenino,42,"{'ciudad': 'Toloc', 'estado': 'Estado Mex'}",302137.34,108186.05,199302,"['electrónica', 'HOGAR Y COCINA', 'hogar y cocina', 'ELECTRÓNICA']",Estándar,0.35806793007468035,15.887906976744185,199.302,3625648.08,193951.29000000004,108869.23,190929.07,21,93,68,3,49,44,33,55,72,29,0.45158074286631344,-0.3196653575049054,-0.4865903883769733
3142,576,4077.35,2021-02-20,57,{'$oid': '69fd6ef6476e52befdc83b73'},Zeferino Wilfrido Echeverría,Prefiere no decir,53,"{'ciudad': 'Monterrrey', 'estado': 'Nuevo León'}",222652.45,188418.28,677772,"['ropa y calzado', 'BELLEZA', 'DEPORTES']",Estándar,0.8462401099107154,75.50648148148149,677.772,2671829.4000000004,34234.17000000001,192495.63,246880.625,82,68,64,65,64,88,48,85,98,32,0.5896294507050306,0.24375347803166109,0.5995909446818113
3143,96,6097.58,2023-04-19,3,{'$oid': '69fd6ef6476e52befdc83993'},Caridad Puga Alemán,Prefiere no decir,43,"{'ciudad': 'Tapachla', 'estado': 'Chiapas'}",197107.14,159017.34,170561,"['ROPA Y CALZADO', 'BELLEZA', 'HOGAR Y COCINA', 'deportes']",Estándar,0.806751765807338,138.58136363636365,170.561,2365285.68,38089.80000000002,165114.91999999998,132665.77000000002,69,74,94,15,57,83,44,70,82,10,0.13528541021388163,-0.577739923191805,0.2489303187400796
3144,218,8139.1,2020-05-26,18,{'$oid': '69fd6ef6476e52befdc83a0d'},María José María José Escamilla Casárez,Prefiere no decir,58,"{'ciudad': 'Gdlajara', 'estado': 'Jalisko'}",229356.17,141654.27,68089,['Hogar y Cocina'],Estándar,0.6176143087220687,137.95084745762713,68.089,2752274.04,87701.90000000002,149793.37,128295.88500000001,3,25,19,84,35,5,12,78,4,64,0.1538347732669858,-0.7134219014611978,-0.1017881203149596
3145,50,7082.86,2020-01-25,74,{'$oid': '69fd6ef6476e52befdc83965'},Hernán Cepeda,No binario,23,"{'ciudad': 'Campeche', 'estado': 'Campeche '}",163621.77,14489.18,700815,"['ROPA Y CALZADO', 'belleza', 'Ropa y Calzado', 'ropa y calzado']",Premium Joven,0.08855234512898175,295.1191666666667,700.815,1963461.2399999998,149132.59,21572.04,221973.885,87,95,87,86,85,93,83,73,65,91,0.05372138734499132,0.8243936488005201,-0.2855666361157758
3146,150,7596.75,2020-06-28,71,{'$oid': '69fd6ef6476e52befdc839c9'},Graciela Collado,Femenino,32,"{'ciudad': 'Chetumal', 'estado': 'Quintan Roo'}",239752.77,85192.38,380441,"['ropa y calzado', 'Hogar y Cocina', 'electrónica', 'Electrónica', 'belleza']",Estándar,0.3553328066540935,230.20454545454547,380.441,2877033.2399999998,154560.38999999998,92789.13,195964.585,90,67,82,34,5,39,42,35,56,93,0.30426281404979516,0.048702916951637476,-0.23762645246132225
3147,872,1721.36,2020-12-02,75,{'$oid': '69fd6ef6476e52befdc83c9b'},Marisol Luevano Montero,No binario,75,"{'ciudad': 'Oaxaca', 'estado': 'Oaxaca'}",169713.47,33309.97,269807,"['HOGAR Y COCINA', 'Belleza', 'DEPORTES', 'Electrónica']",Estándar,0.19627065388119233,22.649473684210523,269.807,2036561.6400000001,136403.5,35031.33,138818.135,37,2,53,50,88,66,84,44,53,77,-0.19876848454265783,-0.056164076494693904,-0.42871579933968373
3148,1135,382.65,2020-06-24,30,{'$oid': '69fd6ef6476e52befdc83da2'},Mayte Julio Perea Armendáriz,Prefiere no decir,53,"{'ciudad': 'culiacan', 'estado': 'Sinaloa'}",346786.52,205096.75,545721,['Hogar y Cocina'],Estándar,0.5914190626006379,7.08611111111111,545.721,4161438.24,141689.77000000002,205479.4,282537.46,88,89,93,33,39,81,95,36,44,20,1.0203987869125462,0.06690621386436907,0.08754239316924445
